-5.040046015047929,-1.8934159072906187,6.252084313609544,5.927124822440664,0.19298512767017506,-7.393065952548419,1.8279933962248744,4.136185630157062,5.859029424804627,-5.05567970546466,3.8322885654479872,-1.654391378563222
-7.980456033662719,-0.43028956771697935,4.318954301861343,-4.345582908512071,4.150225607767517,-5.605986161220122,-2.4636764359152608,-6.347268003681277,0.6323268009518017,1.7860137843857231,-5.60815576380773,9.562843839657866
9.574808029755026,0.47608888342866074,-3.4623795606799685,9.405895364692036,-7.4602601176488665,-6.631192303953499,-5.1134705400367135,-8.75691976271993,3.0887110527249853,-4.674731619184049,-8.117403439461981,6.512780473651599
0.40096038636515274,5.711560133985687,-8.825986975413361,-5.923461385683966,-0.4360331223235683,7.138587589204658,-9.327294489232969,-0.6340411655761731,9.764881028272676,-3.0138265935016406,-3.6150227801835637,8.858670158831682
-9.66769922490916,5.0201983311274105,-2.7688046221817437,-5.659164117279369,8.341907943254963,2.186991135839783,-7.751167758524011,-9.650928102092873,-6.025658657180067,-5.483137977524153,-3.4902954980941274,3.276520658625392
4.005931772958606,7.508876975071232,4.8247034472126735,-9.893243390647191,-1.61740503509707,-7.363666504587629,5.5510207985165945,-7.044265216261807,7.805850805214504,3.9396776245091303,3.9971729704092986,1.1010520583468963
-1.7961460784598202,-1.8574802939937278,-9.72633652350357,0.5961954614464222,-0.1530121038073684,-4.245467041232713,6.937578166488873,4.9477496128362155,-2.853652397596327,7.699482937017919,2.915212452359617,8.771427490192906
-7.7599807275862265,5.662215268440349,2.33043273760914,-6.958271250573665,-5.61021305965766,-0.33620225543266,-4.9781875886867555,-4.88507325064842,0.12576025170490368,4.123500557290029,-1.8366489120617029,9.202089168527394
3.250790978792109,-8.392564920167127,9.450046625733485,5.294491367618285,9.641790618727928,8.047847889697671,7.135446196746969,-5.190171773128136,-6.073187329296275,4.153953506125578,-5.227622451994689,-2.732541760361884
-4.561281604336829,6.427800397642756,-3.0823277747256217,9.001236611788098,-6.038649817393804,-6.4221235582464375,-8.902623878787956,2.098286995323175,-6.000861461228433,-4.638055321302983,3.8122434837539014,8.055032828061549
